逃亡者	逃亡者（逃）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n2日目以降に他者の所へ逃げ込む村人です。\n逃げている間は襲撃されても死にません。\n逃げた先が人狼系/一匹狼/殺人鬼の場合は襲われて死んでしまいます。\n逃亡先が襲撃された場合も逃亡先の人物と一緒に死んでしまいます。\n逃亡先が狩人の護衛対象だったとしても、逃亡者は護衛の対象外です。（襲撃耐性がある役職へ逃げても襲撃先とかち合えば死亡します。）\n終了時に生存していないと村勝利時でも勝利できません。\nセットメッセージ\nwendy ゆたんぽ は てへぺろ カイエン の所へ逃げ込みます。\nwendy ゆたんぽ は逃亡対象選択を取り消します。\n能力発動メッセージ\nwendy ゆたんぽ は てへぺろ カイエン の所へ逃げました。\nwendy ゆたんぽ は てへぺろ カイエン の所へ逃げました。(ランダム)\nwendy ゆたんぽ は 人狼猫 アイナス の所へ逃げました。\nしかし 人狼猫 アイナス に襲われました。\nwendy ゆたんぽ は 人狼猫 アイナス の所へ逃げました。(ランダム)\nしかし 人狼猫 アイナス に襲われました。\n
暗殺者	暗殺者（暗）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n一度だけ二日目以降任意で暗殺（襲撃）ができる村役職です。\n暗殺者の暗殺は襲撃と同じ判定なので護衛されていたり襲撃耐性があると失敗します。\nセットメッセージ\n削除人 ゴミ箱 は 消防団員 us を暗殺します。\n削除人 ゴミ箱 は暗殺対象選択を取り消します。\n削除人 ゴミ箱 は暗殺しません。\n能力発動メッセージ\n削除人 ゴミ箱 は、消防団員 us を襲撃します。\n削除人 ゴミ箱 は、消防団員 us を襲撃します。(ランダム)\n
王子様	王子様（子）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n一度だけ処刑を回避できます。\n処刑回避時のメッセージ\n☆マジカル★ネリー☆ を処刑するには畏れ多かったので、処刑は取りやめました。\n
姫様	姫様（姫）【恋人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n一度だけ処刑されない求愛者です。処刑されない以外は求愛者と一緒です。\nセットメッセージ\ntobase とばせ丸 は ささへい 笹平 に愛を求めます。\ntobase とばせ丸 は求愛対象選択を取り消します。\n能力発動メッセージ\ntobase とばせ丸 は ささへい 笹平 に愛を求めました。\ntobase とばせ丸 と ささへい 笹平 は恋に落ちました。\ntobase とばせ丸 は ささへい 笹平 に愛を求めました。(ランダム)\ntobase とばせ丸 と ささへい 笹平 は恋に落ちました。\n処刑回避時のメッセージ\ntobase とばせ丸 を処刑するには畏れ多かったので、処刑は取りやめました。\n
メイド	メイド（応）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n自らの身体で庇い、護衛先の身代わりとなる献身的な狩人です。\n護衛が成功すると護衛先の人物の身代わりになります。\nまた襲撃によって死亡した場合は護衛の正否に関わらず護衛した人物へメッセージが送られます。\n他の狩人系が同一対象に護衛をしていた場合も身代わりになってしまいます。\nセットメッセージ\nAndroid どろどろ は 暇bot にわにわ を護衛します。\nAndroid どろどろ は護衛対象選択を取り消します。\n能力発動メッセージ\nAndroid どろどろ は、暇bot にわにわ を護衛しています。\nAndroid どろどろD は、暇bot にわにわ を護衛しています。(ランダム)\n護衛が成功した場合\nAndroid どろどろ は 暇bot にわにわ の身代わりになりました。\n襲撃された場合（護衛先表示）\nAndroid どろどろ は 暇bot にわにわ を見守っていたようです。\n
リア充	リア充（充）（仮称）【恋人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n開始時に自分とダミーを除いた人数の4分の1の数をキープにした後に本命と恋人になります。（ダミー以外）\n開始時の編成公開メッセージ直後\n和菓子 大福 は、wendy ゆたんぽ、Monamin 羽生くん を掛け持ちしながら、消防団員 us と交際しています。\n
覚醒者	覚醒者（覚）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n襲撃されると村人陣営役職の何れかに変化する村人です。\n覚醒時は死亡しません。護衛されていた場合は覚醒しません。\n覚醒されるまでは自分を村人だと思い込んでいて村人と表示されています。\nこの役職が編成に含まれると強制的に墓下公開オフ、ID公開オフ、票数公開オフになります。\n能力発動メッセージ\n朱狐.Dev★ しゅいろのきつね は 秘められた力が覚醒して 占い師 になりました。\n
潜在者	潜在者（潜）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n襲撃が成功して噛まれると人狼か狂人になります。\n襲撃された時点で人狼の数が1人の時は人狼に、2人以上の時は狂人になります。\n人狼/狂人になった時は死亡しません。護衛されていた場合は人狼/狂人になりません。\n覚醒前はただの村人で村側ですが、襲撃された後は人狼側になります。\n能力発動メッセージ\nダークフレイムマスター D.F.M. は 眠っていた血が目覚め 人狼 になりました。\n
罠師	罠師（罠）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n一度だけ罠を仕掛けられます。\n罠を仕掛けられた対象が襲撃/護衛された場合は襲撃者/護衛者を道連れに、\n処刑された場合は投票した者の中から1人を道連れにします。\nセットメッセージ\nvipからきますた neetVIP は 暇bot にわにわ に罠を設置します。\nvipからきますた neetVIP は罠対象選択を取り消します。\nvipからきますた neetVIP は設置しません。\n能力発動メッセージ\nvipからきますた neetVIP は 暇bot にわにわ に罠を仕掛けました。\nvipからきますた neetVIP は 暇bot にわにわ に罠を仕掛けました。(ランダム)\n
探偵	探偵（偵）【村人陣営】[占:○][霊:○][数:○][狼:×][妖:×][呪:×]\n2日目以降調査対象を選択できます。\n調査対象が襲撃され死亡すると調査対象にセットした襲撃者の名前が一人が判明します。\n護衛が成功した場合など調査対象が死亡しなかった場合はわかりません。\nセットメッセージ\nえーぢぇんと・めがね は レアキャラ がんこちゃん を調査します。\nえーぢぇんと・めがね は調査対象選択を取り消します。\n能力発動メッセージ\nえーぢぇんと・めがね は、レアキャラ がんこちゃん の身辺を調査しています。\nえーぢぇんと・めがね は、レアキャラ がんこちゃん の身辺を調査しています。(ランダム)\n調査が成功した場合\nレアキャラ がんこちゃん を襲撃したのは、くるくる～ クルモン だったようです。\nランダム襲撃だった場合\nえーぢぇんと・めがね は レアキャラ がんこちゃん を調査していましたが、\n犯行動機が不明でよくわかりませんでした。\n
白狼	白狼（白）【人狼陣営】[占:○][霊:●][数:○][狼:○][妖:×][呪:×]\n占い結果が人間と出る人狼です。\n霊能の結果は人狼と出ます。\n
呪狼	呪狼（呪）【人狼陣営】[占:●][霊:●][数:○][狼:○][妖:×][呪:●]\n占われると占った占い師を呪い殺せる人狼です。\n能力発動メッセージ\nヒロイン KL は、いらない子 zeta を占いました。\nいらない子 zeta は 人狼のようです。\nいや、違う！ あの手は何だ！ ああ！ 窓に！ 窓に！\n
幻狼	幻狼（幻）【人狼陣営】[占:●][霊:○][数:○][狼:○][妖:×][呪:×]\n霊能の結果が人間と出る人狼です\n占いの結果は人狼と出ます。\n自身を襲撃先に選択して自死することができます。\n他の人狼からも襲撃先として選べる人狼です。\n
金狼	金狼（金）【人狼陣営】[占:●][霊:●][数:○][狼:○][妖:×][呪:×]\n黄金色の人狼です。\n夜以外でも人狼のささやきで会話をすることが可能です。\n夜以外での人狼のささやきも遠吠えとして表示されます。\n加えて妖魔の念話、共鳴会話、狂人の叫び、恋人の密話を観戦者発言として混信された状態で覗くことが出来ます。\n
